2012,2000106001,AK,ANCHORAGE,61.19640000,-150.02350000,29.6600, 18.0 , 16.9 , 34.9381030 ,12/23/2016
2012,25000040001,MA,NEW BEDFORD,41.59540000,-70.90560000,29.6000, 18.0 , 16.9 , 34.8674258 ,12/23/2016
2016,3600484011,TX,SAN ANTONIO,29.23855100,-98.42355400,29.0000, 17.6 , 16.5 , 34.1606536 ,12/23/2016
2008,45000614007,SC,GREENVILLE,34.79593000,-82.35831000,29.0000, 17.6 , 16.5 , 34.1606536 ,12/23/2016
2012,37006001002,NC,CHARLOTTE,35.06510500,-80.87467900,28.6800, 17.4 , 16.4 , 33.7837085 ,12/23/2016
2012,6009031002,CA,San Diego,32.88130000,-117.19890000,28.5000, 17.3 , 16.3 , 33.5716768 ,12/23/2016
2012,48000001003,TX,WACO,31.51850000,-97.06670000,28.2300, 17.2 , 16.1 , 33.2536294 ,12/23/2016
2012,51000308007,VA,NORFOLK,36.88295400,-76.31559000,28.0500, 17.0 , 16.0 , 33.0415977 ,12/23/2016
2012,51000322006,VA,LORTON,38.70207900,-77.20786200,28.0000, 17.0 , 16.0 , 32.9827001 ,12/23/2016
2016,3600003926,UT,OGDEN,41.27275200,-112.04280900,28.0000, 17.0 , 16.0 , 32.9827001 ,12/23/2016
2012,26000108001,MI,KALAMAZOO,42.30640000,-85.57310000,28.0000, 17.0 , 16.0 , 32.9827001 ,12/23/2016
2012,48004031001,TX,SUNNYVALE,32.79269400,-96.51533300,27.9700, 17.0 , 16.0 , 32.9473614 ,12/23/2016
2012,40000165001,OK,TULSA,36.08751800,-95.99364500,27.7000, 16.8 , 15.8 , 32.6293140 ,12/23/2016
2012,29001023003,MO,FLORISSANT,38.81147700,-90.26956500,27.5900, 16.8 , 15.7 , 32.4997391 ,12/23/2016
2012,4001903001,AZ,TUCSON,32.33541100,-111.06796800,27.5000, 16.7 , 15.7 , 32.3937233 ,12/23/2016
2012,8000001001,CO,COLORADO SPRINGS,38.81338100,-104.80813800,27.0000, 16.4 , 15.4 , 31.8047465 ,12/23/2016
2012,17000430001,IL,PEORIA,40.66250000,-89.62480000,27.0000, 16.4 , 15.4 , 31.8047465 ,12/23/2016
2012,18000106001,IN,HAMMOND,41.61966800,-87.49589200,27.0000, 16.4 , 15.4 , 31.8047465 ,12/23/2016
2012,17000721005,IL,SCHAUMBURG,42.01940000,-88.03870000,27.0000, 16.4 , 15.4 , 31.8047465 ,12/23/2016
2012,29001023004,MO,ST. LOUIS,38.73753300,-90.48688700,26.8000, 16.3 , 15.3 , 31.5691558 ,12/23/2016
2012,6008004001,CA,SAN BERNARDINO,34.07659300,-117.28774400,26.5000, 16.1 , 15.1 , 31.2157697 ,12/23/2016
2016,3400271857,TX,HOUSTON,29.76350700,-95.56105300,26.4000, 16.0 , 15.1 , 31.0979743 ,12/23/2016
2008,45000266001,SC,CHARLESTON,32.75947300,-79.95204700,26.3990, 16.0 , 15.1 , 31.0967964 ,12/23/2016
2012,6009011001,CA,CARLSBAD,33.11561500,-117.32107700,26.2000, 15.9 , 14.9 , 30.8623836 ,12/23/2016
2012,6002012001,CA,PALO ALTO,37.45192100,-122.11195000,26.0000, 15.8 , 14.8 , 30.6267929 ,12/23/2016
2012,17000721006,IL,CHICAGO,42.02280000,-87.93510000,26.0000, 15.8 , 14.8 , 30.6267929 ,12/23/2016
2012,6005065001,CA,MODESTO,37.61370000,-121.01180000,25.8000, 15.7 , 14.7 , 30.3912022 ,12/23/2016
2012,25000002001,MA,LYNN,42.45360000,-70.95720000,25.8000, 15.7 , 14.7 , 30.3912022 ,12/23/2016
2012,53000776007,WA,Woodinville,47.79038800,-122.14161400,25.2000, 15.3 , 14.4 , 29.6844300 ,12/23/2016
