"Picayune, MS","Picayune, MS Urban Cluster",74,112,MS,12/23/2016
"Bennington, VT","Bennington, VT Urban Cluster",56,85,VT,12/23/2016
"Sunbury, PA","Sunbury, PA Urban Cluster",131,197,PA,12/23/2016
"Roaring Spring, PA","Roaring Spring, PA Urban Cluster",32,48,PA,12/23/2016
"Martinsburg, PA","Martinsburg, PA Urban Cluster",12,18,PA,12/23/2016
"Altoona, PA","Altoona, PA Urbanized Area",354,534,PA,12/23/2016
"Canton, MS","Canton, MS Urban Cluster",68,102,MS,12/23/2016
"Cresson, PA","Cresson, PA Urban Cluster",49,74,PA,12/23/2016
"Tyrone, PA","Tyrone, PA Urban Cluster",34,51,PA,12/23/2016
"Valdosta, GA","Valdosta, GA Urbanized Area",341,515,GA,12/23/2016
"Quitman, GA","Quitman, GA Urban Cluster",17,25,GA,12/23/2016
"Indiana, PA","Indiana, PA Urban Cluster",128,193,PA,12/23/2016
"Blairsville, PA","Blairsville, PA Urban Cluster",31,47,PA,12/23/2016
"Northern Cambria, PA","Northern Cambria, PA Urban Cluster",29,44,PA,12/23/2016
"Paris, KY","Paris, KY Urban Cluster",49,74,KY,12/23/2016
"Pocono Woodland Lakes, PA","Pocono Woodland Lakes, PA Urban Cluster",31,47,PA,12/23/2016
"Saw Creek, PA","Saw Creek, PA Urban Cluster",26,39,PA,12/23/2016
"Vergennes, VT","Vergennes, VT Urban Cluster",11,17,VT,12/23/2016
"Middlebury, VT","Middlebury, VT Urban Cluster",24,36,VT,12/23/2016
"Hazlehurst, MS","Hazlehurst, MS Urban Cluster",22,33,MS,12/23/2016
"Crystal Springs, MS","Crystal Springs, MS Urban Cluster",23,35,MS,12/23/2016
"Adel, GA","Adel, GA Urban Cluster",31,47,GA,12/23/2016
"Pittsfield, MA","Pittsfield, MA Urbanized Area",262,395,MA,12/23/2016
"North Adams, MA","North Adams, MA--VT Urban Cluster",82,123,MA,12/23/2016
"Lee, MA","Lee, MA Urban Cluster",36,54,MA,12/23/2016
"Great Barrington, MA","Great Barrington, MA Urban Cluster",20,31,MA,12/23/2016
"Dahlonega, GA","Dahlonega, GA Urban Cluster",21,32,GA,12/23/2016
"Ellwood City, PA","Ellwood City, PA Urban Cluster",58,87,PA,12/23/2016
"Brockway, PA","Brockway, PA Urban Cluster",13,19,PA,12/23/2016
"St. Marys, PA","St. Marys, PA Urban Cluster",42,64,PA,12/23/2016
"New Wilmington, PA","New Wilmington, PA Urban Cluster",12,18,PA,12/23/2016
"New Castle, PA","New Castle, PA Urban Cluster",186,280,PA,12/23/2016
"Ridgway, PA","Ridgway, PA Urban Cluster",20,29,PA,12/23/2016
"Wiggins, MS","Wiggins, MS Urban Cluster",17,25,MS,12/23/2016
"Caldwell, OH","Caldwell, OH Urban Cluster",24,37,OH,12/23/2016
"Hattiesburg, MS","Hattiesburg, MS Urbanized Area",356,537,MS,12/23/2016
"Marks, MS","Marks, MS Urban Cluster",16,24,MS,12/23/2016
"Russellville, KY","Russellville, KY Urban Cluster",30,45,KY,12/23/2016
"Lexington-Fayette, KY","Lexington-Fayette, KY Urbanized Area",1286,1940,KY,12/23/2016
"Eastman, GA","Eastman, GA Urban Cluster",27,40,GA,12/23/2016
"Rome, GA","Rome, GA Urbanized Area",270,407,GA,12/23/2016
"Chillicothe, OH","Chillicothe, OH Urban Cluster",143,216,OH,12/23/2016
"Lewistown, PA","Lewistown, PA Urban Cluster",98,148,PA,12/23/2016
"Mount Union, PA","Mount Union, PA Urban Cluster",17,26,PA,12/23/2016
"Everett, PA","Everett, PA Urban Cluster",14,22,PA,12/23/2016
"Bedford, PA","Bedford, PA Urban Cluster",21,31,PA,12/23/2016
"Leominster--Fitchburg, MA","Leominster--Fitchburg, MA Urbanized Area",518,782,MA,12/23/2016
"Nashua, NH","Nashua, NH--MA Urbanized Area",1003,1513,NH,12/23/2016
"Elverson, PA","Elverson, PA Urban Cluster",16,25,PA,12/23/2016
"Pottstown, PA","Pottstown, PA Urbanized Area",477,720,PA,12/23/2016
"Kutztown, PA","Kutztown, PA Urban Cluster",44,67,PA,12/23/2016
"Lebanon, PA","Lebanon, PA Urbanized Area",341,515,PA,12/23/2016
"Reading, PA","Reading, PA Urbanized Area",1180,1780,PA,12/23/2016
"Lancaster, PA","Lancaster, PA Urbanized Area",1781,2687,PA,12/23/2016
"Jersey Shore, PA","Jersey Shore, PA Urban Cluster",43,64,PA,12/23/2016
"Williamsport, PA","Williamsport, PA Urbanized Area",249,375,PA,12/23/2016
"Muncy, PA","Muncy, PA Urban Cluster",42,63,PA,12/23/2016
"Montgomery, PA","Montgomery, PA Urban Cluster",29,43,PA,12/23/2016
"Kosciusko, MS","Kosciusko, MS Urban Cluster",31,47,MS,12/23/2016
"Brookhaven, MS","Brookhaven, MS Urban Cluster",47,71,MS,12/23/2016
"Mount Holly Springs, PA","Mount Holly Springs, PA Urban Cluster",20,30,PA,12/23/2016
"Shippensburg, PA","Shippensburg, PA Urban Cluster",75,114,PA,12/23/2016
"Harrisburg, PA","Harrisburg, PA Urbanized Area",1969,2971,PA,12/23/2016
"Laurel, MS","Laurel, MS Urban Cluster",116,175,MS,12/23/2016
"Millen, GA","Millen, GA Urban Cluster",13,19,GA,12/23/2016
"Pontotoc, MS","Pontotoc, MS Urban Cluster",21,32,MS,12/23/2016
"Cordele, GA","Cordele, GA Urban Cluster",55,83,GA,12/23/2016
"Campbellsville, KY","Campbellsville, KY Urban Cluster",52,78,KY,12/23/2016
"Mansfield, PA","Mansfield, PA Urban Cluster",18,28,PA,12/23/2016
"East Prospect, PA","East Prospect, PA Urban Cluster",11,17,PA,12/23/2016
"York, PA","York, PA Urbanized Area",1028,1551,PA,12/23/2016
"Stewartstown, PA","Stewartstown, PA Urban Cluster",21,31,PA,12/23/2016
"New Freedom--Shrewsbury, PA","New Freedom--Shrewsbury, PA--MD Urban Cluster",63,95,PA,12/23/2016
"Hanover, PA","Hanover, PA Urbanized Area",294,443,PA,12/23/2016
"Scranton, PA","Scranton, PA Urbanized Area",1690,2550,PA,12/23/2016
"Hazleton, PA","Hazleton, PA Urbanized Area",252,380,PA,12/23/2016
"Burlington, VT","Burlington, VT Urbanized Area",482,727,VT,12/23/2016
"Shamokin--Mount Carmel, PA","Shamokin--Mount Carmel, PA Urban Cluster",134,202,PA,12/23/2016
"Milton--Lewisburg, PA","Milton--Lewisburg, PA Urban Cluster",136,206,PA,12/23/2016
"Bloomsburg--Berwick, PA","Bloomsburg--Berwick, PA Urbanized Area",238,358,PA,12/23/2016
"North Brookfield, MA","North Brookfield, MA Urban Cluster",32,48,MA,12/23/2016
"Ware, MA","Ware, MA Urban Cluster",41,61,MA,12/23/2016
"Athol, MA","Athol, MA Urban Cluster",57,86,MA,12/23/2016
"New Albany, MS","New Albany, MS Urban Cluster",29,44,MS,12/23/2016
"Louisville, MS","Louisville, MS Urban Cluster",20,31,MS,12/23/2016
"Mifflinburg, PA","Mifflinburg, PA Urban Cluster",19,29,PA,12/23/2016
"Barre--Montpelier, VT","Barre--Montpelier, VT Urban Cluster",96,145,VT,12/23/2016
"Bainbridge, GA","Bainbridge, GA Urban Cluster",54,81,GA,12/23/2016
"Claxton, GA","Claxton, GA Urban Cluster",19,28,GA,12/23/2016
"Alma, GA","Alma, GA Urban Cluster",15,23,GA,12/23/2016
"Hinesville, GA","Hinesville, GA Urbanized Area",228,344,GA,12/23/2016
"Yazoo City, MS","Yazoo City, MS Urban Cluster",69,104,MS,12/23/2016
"Barnesville, GA","Barnesville, GA Urban Cluster",32,48,GA,12/23/2016
"Tell City, IN","Tell City, IN--KY Urban Cluster",43,64,IN,12/23/2016
"Barbourville, KY","Barbourville, KY Urban Cluster",28,42,KY,12/23/2016
"Waynesboro, MS","Waynesboro, MS Urban Cluster",19,28,MS,12/23/2016
"Ligonier, PA","Ligonier, PA Urban Cluster",15,22,PA,12/23/2016
"Monessen--California, PA","Monessen--California, PA Urbanized Area",293,442,PA,12/23/2016
"Pittsburgh, PA","Pittsburgh, PA Urbanized Area",7681,11591,PA,12/23/2016
"Oil City, PA","Oil City, PA Urban Cluster",68,102,PA,12/23/2016
"Franklin (Venango County), PA","Franklin (Venango County), PA Urban Cluster",42,64,PA,12/23/2016
"Kane, PA","Kane, PA Urban Cluster",17,25,PA,12/23/2016
"Youngsville, PA","Youngsville, PA Urban Cluster",13,20,PA,12/23/2016
"Warren, PA","Warren, PA Urban Cluster",68,103,PA,12/23/2016
"Corry, PA","Corry, PA Urban Cluster",29,44,PA,12/23/2016
"Charleston, MS","Charleston, MS Urban Cluster",13,20,MS,12/23/2016
"Winona, MS","Winona, MS Urban Cluster",19,29,MS,12/23/2016
"Royston, GA","Royston, GA Urban Cluster",13,20,GA,12/23/2016
"Darien, GA","Darien, GA Urban Cluster",16,25,GA,12/23/2016
"Wilmore, KY","Wilmore, KY Urban Cluster",24,37,KY,12/23/2016
"Nicholasville, KY","Nicholasville, KY Urban Cluster",124,188,KY,12/23/2016
"Mifflintown, PA","Mifflintown, PA Urban Cluster",19,29,PA,12/23/2016
"Clarksdale, MS","Clarksdale, MS Urban Cluster",79,119,MS,12/23/2016
"South Deerfield, MA","South Deerfield, MA Urban Cluster",22,34,MA,12/23/2016
"Greenfield, MA","Greenfield, MA Urban Cluster",102,154,MA,12/23/2016
"Newport, PA","Newport, PA Urban Cluster",12,18,PA,12/23/2016
"Susquehanna Depot, PA","Susquehanna Depot, PA Urban Cluster",11,17,PA,12/23/2016
"Clarion, PA","Clarion, PA Urban Cluster",42,63,PA,12/23/2016
"Honesdale, PA","Honesdale, PA Urban Cluster",26,39,PA,12/23/2016
"Batesville, MS","Batesville, MS Urban Cluster",32,49,MS,12/23/2016
"Lebanon--Hanover, NH","Lebanon--Hanover, NH--VT Urban Cluster",114,172,NH,12/23/2016
"Windsor, VT","Windsor, VT--NH Urban Cluster",12,18,VT,12/23/2016
"Springfield, VT","Springfield, VT Urban Cluster",22,33,VT,12/23/2016
"Cadiz, KY","Cadiz, KY Urban Cluster",13,20,KY,12/23/2016
"Central City--Greenville, KY","Central City--Greenville, KY Urban Cluster",44,66,KY,12/23/2016
"Reidsville, GA","Reidsville, GA Urban Cluster",22,33,GA,12/23/2016
"Glennville, GA","Glennville, GA Urban Cluster",14,21,GA,12/23/2016
"Millsboro, PA","Millsboro, PA Urban Cluster",17,25,PA,12/23/2016
"Uniontown--Connellsville, PA","Uniontown--Connellsville, PA Urbanized Area",228,343,PA,12/23/2016
"Masontown, PA","Masontown, PA Urban Cluster",20,30,PA,12/23/2016
"Williamstown, KY","Williamstown, KY Urban Cluster",20,30,KY,12/23/2016
"Crittenden, KY","Crittenden, KY Urban Cluster",19,28,KY,12/23/2016
"Cuthbert, GA","Cuthbert, GA Urban Cluster",17,25,GA,12/23/2016
"Shelbyville, KY","Shelbyville, KY Urban Cluster",91,138,KY,12/23/2016
"Newport, VT","Newport, VT Urban Cluster",18,27,VT,12/23/2016
"Curwensville, PA","Curwensville, PA Urban Cluster",12,18,PA,12/23/2016
"Treasure Lake, PA","Treasure Lake, PA Urban Cluster",13,20,PA,12/23/2016
"Houtzdale, PA","Houtzdale, PA Urban Cluster",18,27,PA,12/23/2016
"Clearfield, PA","Clearfield, PA Urban Cluster",48,73,PA,12/23/2016
"DuBois, PA","DuBois, PA Urban Cluster",53,80,PA,12/23/2016
"Philipsburg, PA","Philipsburg, PA Urban Cluster",44,67,PA,12/23/2016
"Ashland, PA","Ashland, PA Urban Cluster",35,52,PA,12/23/2016
"Shenandoah--Mahanoy City--Frackville, PA","Shenandoah--Mahanoy City--Frackville, PA Urban Cluster",84,127,PA,12/23/2016
"Williamstown, PA","Williamstown, PA Urban Cluster",20,31,PA,12/23/2016
"Pottsville, PA","Pottsville, PA Urban Cluster",192,289,PA,12/23/2016
"Pine Grove, PA","Pine Grove, PA Urban Cluster",15,23,PA,12/23/2016
"Orwigsburg, PA","Orwigsburg, PA Urban Cluster",25,38,PA,12/23/2016
"Tamaqua, PA","Tamaqua, PA Urban Cluster",67,102,PA,12/23/2016
"LaGrange, GA","LaGrange, GA Urban Cluster",155,233,GA,12/23/2016
"Marion, KY","Marion, KY Urban Cluster",12,18,KY,12/23/2016
"Nashville, GA","Nashville, GA Urban Cluster",20,31,GA,12/23/2016
"Fairdale, PA","Fairdale, PA Urban Cluster",18,28,PA,12/23/2016
"Waynesburg, PA","Waynesburg, PA Urban Cluster",38,58,PA,12/23/2016
"Corinth, MS","Corinth, MS Urban Cluster",55,83,MS,12/23/2016
"Lock Haven, PA","Lock Haven, PA Urban Cluster",79,119,PA,12/23/2016
"Nelson, GA","Nelson, GA Urban Cluster",18,27,GA,12/23/2016
"Houston, MS","Houston, MS Urban Cluster",11,17,MS,12/23/2016
"Moultrie, GA","Moultrie, GA Urban Cluster",83,125,GA,12/23/2016
"Jefferson, GA","Jefferson, GA Urban Cluster",46,70,GA,12/23/2016
"Commerce, GA","Commerce, GA Urban Cluster",29,44,GA,12/23/2016
"Millersburg, PA","Millersburg, PA Urban Cluster",20,30,PA,12/23/2016
"Lykens, PA","Lykens, PA Urban Cluster",13,20,PA,12/23/2016
"Mount Sterling, KY","Mount Sterling, KY Urban Cluster",48,72,KY,12/23/2016
"Paducah, KY","Paducah, KY--IL Urban Cluster",216,326,KY,12/23/2016
"Vidalia, GA","Vidalia, GA Urban Cluster",60,90,GA,12/23/2016
"Patton, PA","Patton, PA Urban Cluster",12,19,PA,12/23/2016
"Portage, PA","Portage, PA Urban Cluster",32,48,PA,12/23/2016
"Nanty-Glo, PA","Nanty-Glo, PA Urban Cluster",17,26,PA,12/23/2016
"Johnstown, PA","Johnstown, PA Urbanized Area",306,461,PA,12/23/2016
"Ebensburg, PA","Ebensburg, PA Urban Cluster",22,33,PA,12/23/2016
"Tunkhannock, PA","Tunkhannock, PA Urban Cluster",15,23,PA,12/23/2016
"Shady Side--Deale, MD","Shady Side--Deale, MD Urban Cluster",48,72,MD,12/23/2016
"Chesapeake Beach, MD","Chesapeake Beach, MD Urban Cluster",105,158,MD,12/23/2016
"Washington, DC","Washington, DC--VA--MD Urbanized Area",20319,30663,DC,12/23/2016
"La Follette, TN","La Follette, TN Urban Cluster",93,141,TN,12/23/2016
"Princess Anne, MD","Princess Anne, MD Urban Cluster",46,69,MD,12/23/2016
"Pocomoke City, MD","Pocomoke City, MD Urban Cluster",19,29,MD,12/23/2016
"Crisfield, MD","Crisfield, MD Urban Cluster",16,24,MD,12/23/2016
"Salisbury, MD","Salisbury, MD--DE Urbanized Area",434,656,MD,12/23/2016
"Reynoldsville, PA","Reynoldsville, PA Urban Cluster",13,19,PA,12/23/2016
"Brookville, PA","Brookville, PA Urban Cluster",20,30,PA,12/23/2016
"Punxsutawney, PA","Punxsutawney, PA Urban Cluster",28,43,PA,12/23/2016
"Waynesboro, PA","Waynesboro, PA--MD Urban Cluster",115,173,PA,12/23/2016
"Somerset, PA","Somerset, PA Urban Cluster",56,84,PA,12/23/2016
"Meyersdale, PA","Meyersdale, PA Urban Cluster",12,17,PA,12/23/2016
"Selmer, TN","Selmer, TN Urban Cluster",17,26,TN,12/23/2016
"Waverly, TN","Waverly, TN Urban Cluster",14,22,TN,12/23/2016
"South Pittsburg, TN","South Pittsburg, TN--AL Urban Cluster",24,36,TN,12/23/2016
"Jasper, TN","Jasper, TN Urban Cluster",15,22,TN,12/23/2016
"White Pine, TN","White Pine, TN Urban Cluster",14,20,TN,12/23/2016
"Dandridge, TN","Dandridge, TN Urban Cluster",22,33,TN,12/23/2016
"Monterey, TN","Monterey, TN Urban Cluster",13,20,TN,12/23/2016
"Cookeville, TN","Cookeville, TN Urban Cluster",196,296,TN,12/23/2016
"Pleasant View, TN","Pleasant View, TN Urban Cluster",17,25,TN,12/23/2016
"Ashland City, TN","Ashland City, TN Urban Cluster",15,23,TN,12/23/2016
"Martin, TN","Martin, TN Urban Cluster",50,76,TN,12/23/2016
"Georgetown, KY","Georgetown, KY Urban Cluster",136,206,KY,12/23/2016
"McKenzie, TN","McKenzie, TN Urban Cluster",22,34,TN,12/23/2016
"Centreville, MD","Centreville, MD Urban Cluster",19,29,MD,12/23/2016
"Romancoke, MD","Romancoke, MD Urban Cluster",16,24,MD,12/23/2016
"Chestertown, MD","Chestertown, MD Urban Cluster",32,48,MD,12/23/2016
"Baltimore, MD","Baltimore, MD Urbanized Area",9762,14731,MD,12/23/2016
"Morristown, TN","Morristown, TN Urbanized Area",262,395,TN,12/23/2016
"Richmond, KY","Richmond, KY Urban Cluster",157,238,KY,12/23/2016
"Berea, KY","Berea, KY Urban Cluster",69,104,KY,12/23/2016
"Mountain Lake Park, MD","Mountain Lake Park, MD Urban Cluster",21,32,MD,12/23/2016
"Bells, TN","Bells, TN Urban Cluster",21,32,TN,12/23/2016
"Newport, TN","Newport, TN Urban Cluster",51,78,TN,12/23/2016
"Elizabethtown--Radcliff, KY","Elizabethtown--Radcliff, KY Urbanized Area",325,491,KY,12/23/2016
"Strawberry Plains, TN","Strawberry Plains, TN Urban Cluster",17,26,TN,12/23/2016
"Sevierville, TN","Sevierville, TN Urban Cluster",98,148,TN,12/23/2016
"Knoxville, TN","Knoxville, TN Urbanized Area",2475,3735,TN,12/23/2016
"Henderson, TN","Henderson, TN Urban Cluster",27,40,TN,12/23/2016
"Harrodsburg, KY","Harrodsburg, KY Urban Cluster",39,58,KY,12/23/2016
"Smithville, TN","Smithville, TN Urban Cluster",18,27,TN,12/23/2016
"Savannah, TN","Savannah, TN Urban Cluster",37,56,TN,12/23/2016
"Norris, TN","Norris, TN Urban Cluster",13,20,TN,12/23/2016
"Trenton, TN","Trenton, TN Urban Cluster",17,26,TN,12/23/2016
"Milan, TN","Milan, TN Urban Cluster",33,50,TN,12/23/2016
"Dyer, TN","Dyer, TN Urban Cluster",14,22,TN,12/23/2016
"Lexington, TN","Lexington, TN Urban Cluster",29,44,TN,12/23/2016
"Woodbury, TN","Woodbury, TN Urban Cluster",12,17,TN,12/23/2016
"Livingston, TN","Livingston, TN Urban Cluster",15,23,TN,12/23/2016
"Greeneville, TN","Greeneville, TN Urban Cluster",106,160,TN,12/23/2016
"Long Beach, MD","Long Beach, MD Urban Cluster",29,43,MD,12/23/2016
"Lexington Park--California--Chesapeake Ranch Estates, MD","Lexington Park--California--Chesapeake Ranch Estates, MD Urbanized Area",261,394,MD,12/23/2016
"Prince Frederick, MD","Prince Frederick, MD Urban Cluster",28,42,MD,12/23/2016
"Federalsburg, MD","Federalsburg, MD Urban Cluster",14,21,MD,12/23/2016
"Denton, MD","Denton, MD Urban Cluster",21,32,MD,12/23/2016
"Jim Thorpe, PA","Jim Thorpe, PA Urban Cluster",25,37,PA,12/23/2016
"Ocean Pines, MD","Ocean Pines, MD--DE Urban Cluster",147,221,MD,12/23/2016
"Medina, TN","Medina, TN Urban Cluster",16,24,TN,12/23/2016
"Jackson, TN","Jackson, TN Urbanized Area",318,481,TN,12/23/2016
"Humboldt, TN","Humboldt, TN Urban Cluster",39,59,TN,12/23/2016
"Etowah, TN","Etowah, TN Urban Cluster",18,28,TN,12/23/2016
"Athens, TN","Athens, TN Urban Cluster",71,107,TN,12/23/2016
"Sweetwater, TN","Sweetwater, TN Urban Cluster",24,36,TN,12/23/2016
"Cleveland, TN","Cleveland, TN Urbanized Area",296,446,TN,12/23/2016
"Mount Pocono--Emerald Lakes, PA","Mount Pocono--Emerald Lakes, PA Urban Cluster",107,162,PA,12/23/2016
"Sierra View--Indian Mountain Lake, PA","Sierra View--Indian Mountain Lake, PA Urban Cluster",126,189,PA,12/23/2016
"Kingsport, TN--VA","Kingsport, TN--VA Urbanized Area",472,712,VA,12/23/2016
"Johnson City, TN","Johnson City, TN Urbanized Area",533,805,TN,12/23/2016
"Winchester, TN","Winchester, TN Urban Cluster",52,78,TN,12/23/2016
"Tullahoma, TN","Tullahoma, TN Urban Cluster",76,115,TN,12/23/2016
"Paris, TN","Paris, TN Urban Cluster",47,71,TN,12/23/2016
"Mountain City, TN","Mountain City, TN Urban Cluster",12,18,TN,12/23/2016
"Lawrenceburg, TN","Lawrenceburg, TN Urban Cluster",45,68,TN,12/23/2016
"Fayetteville, TN","Fayetteville, TN Urban Cluster",41,61,TN,12/23/2016
"Rogersville, TN","Rogersville, TN Urban Cluster",29,43,TN,12/23/2016
"Erwin, TN","Erwin, TN Urban Cluster",43,65,TN,12/23/2016
"Aberdeen--Bel Air South--Bel Air North, MD","Aberdeen--Bel Air South--Bel Air North, MD Urbanized Area",947,1429,MD,12/23/2016
"Hohenwald, TN","Hohenwald, TN Urban Cluster",16,24,TN,12/23/2016
"Oakland, TN","Oakland, TN Urban Cluster",31,47,TN,12/23/2016
"Manchester, TN","Manchester, TN Urban Cluster",50,76,TN,12/23/2016
"Thomasville, GA","Thomasville, GA Urban Cluster",107,161,GA,12/23/2016
"Dickson, TN","Dickson, TN Urban Cluster",71,107,TN,12/23/2016
"Madisonville, TN","Madisonville, TN Urban Cluster",24,36,TN,12/23/2016
"Arlington, TN","Arlington, TN Urban Cluster",51,77,TN,12/23/2016
"Atoka, TN","Atoka, TN Urban Cluster",84,126,TN,12/23/2016
"Dyersburg, TN","Dyersburg, TN Urban Cluster",97,146,TN,12/23/2016
"Manchester, MD","Manchester, MD Urban Cluster",24,36,MD,12/23/2016
"Westminster--Eldersburg, MD","Westminster--Eldersburg, MD Urbanized Area",322,486,MD,12/23/2016
"Taneytown, MD","Taneytown, MD Urban Cluster",29,44,MD,12/23/2016
"Mercer, PA","Mercer, PA Urban Cluster",17,26,PA,12/23/2016
"Greenville, PA","Greenville, PA Urban Cluster",48,72,PA,12/23/2016
"Grove City, PA","Grove City, PA Urban Cluster",53,79,PA,12/23/2016
"Waldorf, MD","Waldorf, MD Urbanized Area",487,735,MD,12/23/2016
"Dahlgren, VA","Dahlgren, VA--MD Urban Cluster",16,23,VA,12/23/2016
"Dunlap, TN","Dunlap, TN Urban Cluster",16,25,TN,12/23/2016
"New Tazewell, TN","New Tazewell, TN Urban Cluster",20,31,TN,12/23/2016
"Carthage, TN","Carthage, TN Urban Cluster",15,22,TN,12/23/2016
"Sylvester, GA","Sylvester, GA Urban Cluster",30,45,GA,12/23/2016
"Shelbyville, TN","Shelbyville, TN Urban Cluster",89,134,TN,12/23/2016
"Bristol--Bristol, TN","Bristol--Bristol, TN--VA Urbanized Area",308,465,TN,12/23/2016
"Thurmont, MD","Thurmont, MD Urban Cluster",30,46,MD,12/23/2016
"Frederick, MD","Frederick, MD Urbanized Area",627,946,MD,12/23/2016
"Emmitsburg, MD","Emmitsburg, MD--PA Urban Cluster",28,43,MD,12/23/2016
"Brunswick, MD","Brunswick, MD--VA Urban Cluster",38,57,MD,12/23/2016
"Lewisburg, TN","Lewisburg, TN Urban Cluster",46,70,TN,12/23/2016
"State College, PA","State College, PA Urbanized Area",387,585,PA,12/23/2016
"Bellefonte, PA","Bellefonte, PA Urban Cluster",57,86,PA,12/23/2016
"Sparta, TN","Sparta, TN Urban Cluster",24,36,TN,12/23/2016
"Lula, GA","Lula, GA Urban Cluster",11,17,GA,12/23/2016
"Waynesboro, GA","Waynesboro, GA Urban Cluster",26,39,GA,12/23/2016
"Union City, TN","Union City, TN Urban Cluster",46,69,TN,12/23/2016
"Mount Vernon, KY","Mount Vernon, KY Urban Cluster",12,18,KY,12/23/2016
"Eatonton, GA","Eatonton, GA Urban Cluster",17,26,GA,12/23/2016
"Milledgeville, GA","Milledgeville, GA Urban Cluster",132,199,GA,12/23/2016
"Lafayette, TN","Lafayette, TN Urban Cluster",20,30,TN,12/23/2016
"Glenwood, MD","Glenwood, MD Urban Cluster",16,25,MD,12/23/2016
"Bolivar, TN","Bolivar, TN Urban Cluster",24,36,TN,12/23/2016
"Springfield, TN","Springfield, TN Urban Cluster",77,116,TN,12/23/2016
"Camden, TN","Camden, TN Urban Cluster",16,24,TN,12/23/2016
"Nashville-Davidson, TN","Nashville-Davidson, TN Urbanized Area",4295,6482,TN,12/23/2016
"Toccoa, GA","Toccoa, GA Urban Cluster",48,73,GA,12/23/2016
"Jasper, GA","Jasper, GA Urban Cluster",26,40,GA,12/23/2016
"Pulaski, TN","Pulaski, TN Urban Cluster",34,52,TN,12/23/2016
"McRae, GA","McRae, GA Urban Cluster",39,58,GA,12/23/2016
"St. Simons, GA","St. Simons, GA Urban Cluster",54,82,GA,12/23/2016
"Brunswick, GA","Brunswick, GA Urbanized Area",226,341,GA,12/23/2016
"Cleveland, GA","Cleveland, GA Urban Cluster",19,29,GA,12/23/2016
"Bowling Green, KY","Bowling Green, KY Urbanized Area",347,523,KY,12/23/2016
"Lake Park, GA","Lake Park, GA Urban Cluster",15,23,GA,12/23/2016
"Slippery Rock, PA","Slippery Rock, PA Urban Cluster",30,45,PA,12/23/2016
"Butler, PA","Butler, PA Urban Cluster",179,270,PA,12/23/2016
"Ripley, TN","Ripley, TN Urban Cluster",39,59,TN,12/23/2016
"Halls, TN","Halls, TN Urban Cluster",12,18,TN,12/23/2016
"Dayton, TN","Dayton, TN Urban Cluster",45,68,TN,12/23/2016
"Oneida, TN","Oneida, TN Urban Cluster",19,29,TN,12/23/2016
"Spring Hill, TN","Spring Hill, TN Urban Cluster",138,209,TN,12/23/2016
